duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,bike_type
6,2020-11-26 18:12:00,2020-11-26 18:18:00,3031,34.044701,-118.252441,3030,34.051941,-118.24353,19578,electric
20,2020-11-26 18:16:00,2020-11-26 18:36:00,3082,34.04652,-118.237411,3082,34.04652,-118.237411,6587,standard
15,2020-11-26 18:19:00,2020-11-26 18:34:00,3030,34.051941,-118.24353,3063,34.048038,-118.253738,19578,electric
1440,2020-11-26 18:24:00,2020-11-28 12:04:00,4210,33.984341,-118.47155,4215,34.014309,-118.491341,15111,standard
43,2020-11-26 18:26:00,2020-11-26 19:09:00,4210,33.984341,-118.47155,4215,34.014309,-118.491341,15968,standard
42,2020-11-26 18:27:00,2020-11-26 19:09:00,4210,33.984341,-118.47155,4215,34.014309,-118.491341,16876,electric
41,2020-11-26 18:28:00,2020-11-26 19:09:00,4210,33.984341,-118.47155,4215,34.014309,-118.491341,20161,standard
7,2020-11-26 18:28:00,2020-11-26 18:35:00,4390,34.069271,-118.296593,4538,34.06543,-118.308823,12343,standard
16,2020-11-26 18:31:00,2020-11-26 18:47:00,3005,34.0485,-118.258537,4512,34.043812,-118.264969,6192,standard
10,2020-11-26 18:32:00,2020-11-26 18:42:00,4509,34.101639,-118.309174,4301,34.099049,-118.291496,19599,electric
17,2020-11-26 18:37:00,2020-11-26 18:54:00,3082,34.04652,-118.237411,3074,34.04417,-118.261169,16600,electric
22,2020-11-26 18:38:00,2020-11-26 19:00:00,4302,34.092491,-118.291443,4510,34.077351,-118.264549,20237,standard
22,2020-11-26 18:38:00,2020-11-26 19:00:00,4302,34.092491,-118.291443,4510,34.077351,-118.264549,6450,standard
7,2020-11-26 18:38:00,2020-11-26 18:45:00,3063,34.048038,-118.253738,3005,34.0485,-118.258537,19504,electric
2,2020-11-26 18:39:00,2020-11-26 18:41:00,3018,34.043732,-118.260139,3006,34.04554,-118.256668,12429,standard
4,2020-11-26 18:41:00,2020-11-26 18:45:00,4491,34.04744,-118.24794,3031,34.044701,-118.252441,6103,standard
10,2020-11-26 18:42:00,2020-11-26 18:52:00,4301,34.099049,-118.291496,4442,34.098,-118.300468,19819,electric
13,2020-11-26 18:43:00,2020-11-26 18:56:00,4538,34.06543,-118.308823,4538,34.06543,-118.308823,12343,standard
4,2020-11-26 18:45:00,2020-11-26 18:49:00,3031,34.044701,-118.252441,3033,34.040989,-118.255798,19069,electric
17,2020-11-26 18:48:00,2020-11-26 19:05:00,4512,34.043812,-118.264969,4315,34.054031,-118.27092,6192,standard
7,2020-11-26 18:52:00,2020-11-26 18:59:00,3005,34.0485,-118.258537,3034,34.042061,-118.263382,19504,electric
3,2020-11-26 18:52:00,2020-11-26 18:55:00,3033,34.040989,-118.255798,3074,34.04417,-118.261169,19069,electric
18,2020-11-26 18:53:00,2020-11-26 19:11:00,4442,34.098,-118.300468,4509,34.101639,-118.309174,19819,electric
26,2020-11-26 18:54:00,2020-11-26 19:20:00,3074,34.04417,-118.261169,3046,34.052872,-118.24749,16422,electric
7,2020-11-26 18:55:00,2020-11-26 19:02:00,3074,34.04417,-118.261169,3049,34.056969,-118.253593,18906,electric
5,2020-11-26 19:03:00,2020-11-26 19:08:00,3063,34.048038,-118.253738,3000,0.0,0.0,19578,electric
5,2020-11-26 19:05:00,2020-11-26 19:10:00,3063,34.048038,-118.253738,3000,0.0,0.0,6327,standard
21,2020-11-26 19:08:00,2020-11-26 19:29:00,4315,34.054031,-118.27092,3075,34.04211,-118.256187,6192,standard
15,2020-11-26 19:10:00,2020-11-26 19:25:00,3049,34.056969,-118.253593,4491,34.04744,-118.24794,18906,electric
16,2020-11-26 19:14:00,2020-11-26 19:30:00,4509,34.101639,-118.309174,4509,34.101639,-118.309174,19819,electric
8,2020-11-26 19:21:00,2020-11-26 19:29:00,3031,34.044701,-118.252441,3067,34.045181,-118.250237,19750,electric
22,2020-11-26 19:21:00,2020-11-26 19:43:00,3046,34.052872,-118.24749,4445,34.073639,-118.251572,16610,electric
4,2020-11-26 19:23:00,2020-11-26 19:27:00,3047,34.039982,-118.266403,4449,34.04557,-118.274193,12018,standard
18,2020-11-26 19:32:00,2020-11-26 19:50:00,3075,34.04211,-118.256187,3031,34.044701,-118.252441,6192,standard
7,2020-11-26 19:41:00,2020-11-26 19:48:00,3023,34.050911,-118.240967,3014,34.05661,-118.237213,5944,standard
20,2020-11-26 19:45:00,2020-11-26 20:05:00,4445,34.073639,-118.251572,3049,34.056969,-118.253593,16610,electric
7,2020-11-26 19:48:00,2020-11-26 19:55:00,3018,34.043732,-118.260139,3047,34.039982,-118.266403,12186,standard
6,2020-11-26 19:51:00,2020-11-26 19:57:00,3031,34.044701,-118.252441,3006,34.04554,-118.256668,6192,standard
29,2020-11-26 19:55:00,2020-11-26 20:24:00,3047,34.039982,-118.266403,4456,34.052429,-118.302017,6399,standard
60,2020-11-26 20:01:00,2020-11-26 21:01:00,3006,34.04554,-118.256668,3005,34.0485,-118.258537,6192,standard
22,2020-11-26 20:03:00,2020-11-26 20:25:00,3034,34.042061,-118.263382,3075,34.04211,-118.256187,12231,standard
29,2020-11-26 20:06:00,2020-11-26 20:35:00,3049,34.056969,-118.253593,3026,34.063179,-118.24588,16610,electric
28,2020-11-26 20:07:00,2020-11-26 20:35:00,4428,34.161709,-118.372818,4285,0.0,0.0,15123,smart
9,2020-11-26 20:26:00,2020-11-26 20:35:00,3075,34.04211,-118.256187,3075,34.04211,-118.256187,12231,standard
34,2020-11-26 20:36:00,2020-11-26 21:10:00,3026,34.063179,-118.24588,3037,34.034801,-118.231277,16610,electric
22,2020-11-26 20:40:00,2020-11-26 21:02:00,4285,0.0,0.0,3000,0.0,0.0,15123,smart
3,2020-11-26 20:58:00,2020-11-26 21:01:00,3064,34.046131,-118.257591,3034,34.042061,-118.263382,5846,standard
8,2020-11-26 21:00:00,2020-11-26 21:08:00,3075,34.04211,-118.256187,3075,34.04211,-118.256187,12231,standard
6,2020-11-26 21:10:00,2020-11-26 21:16:00,3075,34.04211,-118.256187,3064,34.046131,-118.257591,12231,standard
8,2020-11-26 21:10:00,2020-11-26 21:18:00,3005,34.0485,-118.258537,3047,34.039982,-118.266403,6192,standard
15,2020-11-26 21:11:00,2020-11-26 21:26:00,3046,34.052872,-118.24749,3067,34.045181,-118.250237,16422,electric
6,2020-11-26 21:13:00,2020-11-26 21:19:00,3075,34.04211,-118.256187,3069,34.05088,-118.248253,20124,standard
5,2020-11-26 21:26:00,2020-11-26 21:31:00,3067,34.045181,-118.250237,4516,34.045849,-118.254402,19750,electric
27,2020-11-26 21:28:00,2020-11-26 21:55:00,3064,34.046131,-118.257591,3064,34.046131,-118.257591,12231,standard
17,2020-11-26 21:33:00,2020-11-26 21:50:00,4516,34.045849,-118.254402,3046,34.052872,-118.24749,5858,standard
32,2020-11-26 21:55:00,2020-11-26 22:27:00,4406,34.101891,-118.300613,4494,34.075981,-118.256012,6274,standard
1178,2020-11-26 21:56:00,2020-11-27 17:34:00,4583,33.976189,-118.418419,4583,33.976189,-118.418419,15852,standard
23,2020-11-26 22:04:00,2020-11-26 22:27:00,3064,34.046131,-118.257591,3075,34.04211,-118.256187,12231,standard
1440,2020-11-26 22:11:00,2020-11-28 12:20:00,3005,34.0485,-118.258537,3000,0.0,0.0,12039,standard
1440,2020-11-26 22:13:00,2020-11-28 07:11:00,3005,34.0485,-118.258537,4490,34.053551,-118.255836,6401,standard
36,2020-11-26 22:26:00,2020-11-26 23:02:00,4568,34.029121,-118.403168,4568,34.029121,-118.403168,16046,standard
36,2020-11-26 22:27:00,2020-11-26 23:03:00,3075,34.04211,-118.256187,3075,34.04211,-118.256187,12231,standard
50,2020-11-26 22:33:00,2020-11-26 23:23:00,3006,34.04554,-118.256668,3006,34.04554,-118.256668,12029,standard
4,2020-11-26 22:40:00,2020-11-26 22:44:00,4448,34.03027,-118.273193,4250,34.03017,-118.280952,18289,electric
1,2020-11-26 22:41:00,2020-11-26 22:42:00,3074,34.04417,-118.261169,3074,34.04417,-118.261169,19069,electric
53,2020-11-26 22:41:00,2020-11-26 23:34:00,3074,34.04417,-118.261169,3046,34.052872,-118.24749,16600,electric
9,2020-11-26 23:16:00,2020-11-26 23:25:00,3074,34.04417,-118.261169,4300,34.04887,-118.2743,5812,standard
31,2020-11-26 23:19:00,2020-11-26 23:50:00,3075,34.04211,-118.256187,3035,34.048401,-118.260948,12231,standard
17,2020-11-26 23:51:00,2020-11-27 00:08:00,3035,34.048401,-118.260948,3075,34.04211,-118.256187,12231,standard
6,2020-11-27 01:11:00,2020-11-27 01:17:00,3030,34.051941,-118.24353,3049,34.056969,-118.253593,19318,electric
4,2020-11-27 03:50:00,2020-11-27 03:54:00,3058,34.035801,-118.23317,3058,34.035801,-118.23317,12126,standard
12,2020-11-27 05:18:00,2020-11-27 05:30:00,3042,34.049301,-118.238808,3031,34.044701,-118.252441,6064,standard
4,2020-11-27 06:07:00,2020-11-27 06:11:00,3067,34.045181,-118.250237,3005,34.0485,-118.258537,12435,standard
3,2020-11-27 06:14:00,2020-11-27 06:17:00,4390,34.069271,-118.296593,4410,34.063351,-118.296799,12170,standard
25,2020-11-27 06:22:00,2020-11-27 06:47:00,3005,34.0485,-118.258537,3035,34.048401,-118.260948,12435,standard
24,2020-11-27 06:54:00,2020-11-27 07:18:00,4220,34.074829,-118.258728,3006,34.04554,-118.256668,12028,standard
20,2020-11-27 07:15:00,2020-11-27 07:35:00,3036,34.039188,-118.232529,3031,34.044701,-118.252441,5717,standard
12,2020-11-27 07:18:00,2020-11-27 07:30:00,3006,34.04554,-118.256668,3042,34.049301,-118.238808,12029,standard
26,2020-11-27 07:32:00,2020-11-27 07:58:00,4516,34.045849,-118.254402,4220,34.074829,-118.258728,19750,electric
15,2020-11-27 07:42:00,2020-11-27 07:57:00,3014,34.05661,-118.237213,3033,34.040989,-118.255798,20095,standard
26,2020-11-27 07:57:00,2020-11-27 08:23:00,3005,34.0485,-118.258537,4387,34.03352,-118.241837,6149,standard
4,2020-11-27 07:59:00,2020-11-27 08:03:00,4293,34.062279,-118.271523,4315,34.054031,-118.27092,12312,standard
11,2020-11-27 08:36:00,2020-11-27 08:47:00,4446,34.05323,-118.278419,3076,34.0406,-118.253838,20129,standard
23,2020-11-27 08:43:00,2020-11-27 09:06:00,4509,34.101639,-118.309174,4472,34.092602,-118.28093,20013,standard
22,2020-11-27 08:43:00,2020-11-27 09:05:00,4509,34.101639,-118.309174,4472,34.092602,-118.28093,6293,standard
9,2020-11-27 08:57:00,2020-11-27 09:06:00,3035,34.048401,-118.260948,3031,34.044701,-118.252441,12435,standard
181,2020-11-27 08:58:00,2020-11-27 11:59:00,4490,34.053551,-118.255836,4490,34.053551,-118.255836,6617,standard
31,2020-11-27 09:01:00,2020-11-27 09:32:00,4216,34.023392,-118.479637,4215,34.014309,-118.491341,17350,electric
95,2020-11-27 09:03:00,2020-11-27 10:38:00,4204,33.988419,-118.45163,4204,33.988419,-118.45163,16018,standard
3,2020-11-27 09:11:00,2020-11-27 09:14:00,3006,34.04554,-118.256668,3018,34.043732,-118.260139,12028,standard
14,2020-11-27 09:18:00,2020-11-27 09:32:00,3023,34.050911,-118.240967,3023,34.050911,-118.240967,12054,standard
20,2020-11-27 09:26:00,2020-11-27 09:46:00,4538,34.06543,-118.308823,3032,34.049889,-118.255882,12343,standard
183,2020-11-27 09:33:00,2020-11-27 12:36:00,4473,34.07159,-118.282288,4447,34.0616,-118.28199,17344,electric
23,2020-11-27 09:33:00,2020-11-27 09:56:00,4215,34.014309,-118.491341,4216,34.023392,-118.479637,17350,electric
14,2020-11-27 09:38:00,2020-11-27 09:52:00,3014,34.05661,-118.237213,3037,34.034801,-118.231277,20016,standard
15,2020-11-27 09:39:00,2020-11-27 09:54:00,4303,34.098011,-118.287071,3000,0.0,0.0,6187,standard
10,2020-11-27 09:41:00,2020-11-27 09:51:00,4250,34.03017,-118.280952,4273,34.02586,-118.284103,6036,standard
18,2020-11-27 09:46:00,2020-11-27 10:04:00,3066,34.063389,-118.23616,3027,34.04998,-118.247162,6597,standard
37,2020-11-27 09:50:00,2020-11-27 10:27:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,16849,electric
151,2020-11-27 09:52:00,2020-11-27 12:23:00,4438,34.094929,-118.284561,4302,34.092491,-118.291443,20247,standard
151,2020-11-27 09:52:00,2020-11-27 12:23:00,4438,34.094929,-118.284561,4302,34.092491,-118.291443,20107,standard
17,2020-11-27 09:56:00,2020-11-27 10:13:00,3028,34.058319,-118.246094,4445,34.073639,-118.251572,12014,standard
14,2020-11-27 09:57:00,2020-11-27 10:11:00,3028,34.058319,-118.246094,4445,34.073639,-118.251572,6026,standard
6,2020-11-27 10:00:00,2020-11-27 10:06:00,3034,34.042061,-118.263382,3005,34.0485,-118.258537,12117,standard
10,2020-11-27 10:03:00,2020-11-27 10:13:00,4457,34.100109,-118.289864,4476,34.08252,-118.27272,5773,standard
15,2020-11-27 10:05:00,2020-11-27 10:19:00,3028,34.058319,-118.246094,4494,34.075981,-118.256012,12187,standard
4,2020-11-27 10:07:00,2020-11-27 10:11:00,4410,34.063351,-118.296799,4304,34.06258,-118.290092,20188,standard
11,2020-11-27 10:07:00,2020-11-27 10:18:00,3027,34.04998,-118.247162,3035,34.048401,-118.260948,20206,standard
5,2020-11-27 10:14:00,2020-11-27 10:19:00,4273,34.02586,-118.284103,4250,34.03017,-118.280952,6036,standard
45,2020-11-27 10:20:00,2020-11-27 11:05:00,4454,34.017899,-118.291718,4275,34.01252,-118.285896,6651,standard
19,2020-11-27 10:25:00,2020-11-27 10:44:00,3037,34.034801,-118.231277,3035,34.048401,-118.260948,16610,electric
17,2020-11-27 10:27:00,2020-11-27 10:44:00,3035,34.048401,-118.260948,3066,34.063389,-118.23616,20206,standard
4,2020-11-27 10:32:00,2020-11-27 10:36:00,3008,34.046612,-118.262733,3006,34.04554,-118.256668,12233,standard
31,2020-11-27 10:33:00,2020-11-27 11:04:00,3006,34.04554,-118.256668,3022,34.04607,-118.233093,20088,standard
59,2020-11-27 10:36:00,2020-11-27 11:35:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,19293,electric
57,2020-11-27 10:38:00,2020-11-27 11:35:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,16849,electric
37,2020-11-27 10:46:00,2020-11-27 11:23:00,4543,33.95718,-118.451248,4583,33.976189,-118.418419,15928,standard
35,2020-11-27 10:48:00,2020-11-27 11:23:00,4543,33.95718,-118.451248,4583,33.976189,-118.418419,15899,standard
12,2020-11-27 10:49:00,2020-11-27 11:01:00,3019,34.038609,-118.260857,3069,34.05088,-118.248253,12116,standard
32,2020-11-27 10:51:00,2020-11-27 11:23:00,4543,33.95718,-118.451248,4583,33.976189,-118.418419,15913,standard
30,2020-11-27 10:53:00,2020-11-27 11:23:00,4543,33.95718,-118.451248,4583,33.976189,-118.418419,15933,standard
3,2020-11-27 10:53:00,2020-11-27 10:56:00,3006,34.04554,-118.256668,3035,34.048401,-118.260948,12233,standard
27,2020-11-27 10:53:00,2020-11-27 11:20:00,4563,34.017681,-118.409081,4202,33.991161,-118.468292,16060,standard
27,2020-11-27 10:53:00,2020-11-27 11:20:00,4563,34.017681,-118.409081,4202,33.991161,-118.468292,12208,standard
67,2020-11-27 10:54:00,2020-11-27 12:01:00,4303,34.098011,-118.287071,4302,34.092491,-118.291443,12416,standard
1,2020-11-27 10:54:00,2020-11-27 10:55:00,3052,34.051102,-118.264557,3052,34.051102,-118.264557,18833,electric
49,2020-11-27 10:54:00,2020-11-27 11:43:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15192,standard
34,2020-11-27 10:56:00,2020-11-27 11:30:00,3052,34.051102,-118.264557,3035,34.048401,-118.260948,19009,electric
14,2020-11-27 10:56:00,2020-11-27 11:10:00,3035,34.048401,-118.260948,3052,34.051102,-118.264557,16610,electric
4,2020-11-27 10:59:00,2020-11-27 11:03:00,4490,34.053551,-118.255836,3035,34.048401,-118.260948,19982,standard
41,2020-11-27 11:02:00,2020-11-27 11:43:00,4545,33.95879,-118.44828,4543,33.95718,-118.451248,15987,standard
30,2020-11-27 11:04:00,2020-11-27 11:34:00,4568,34.029121,-118.403168,4568,34.029121,-118.403168,16046,standard
23,2020-11-27 11:05:00,2020-11-27 11:28:00,3036,34.039188,-118.232529,3082,34.04652,-118.237411,5987,standard
22,2020-11-27 11:06:00,2020-11-27 11:28:00,3036,34.039188,-118.232529,3082,34.04652,-118.237411,12362,standard
14,2020-11-27 11:07:00,2020-11-27 11:21:00,3042,34.049301,-118.238808,4516,34.045849,-118.254402,12029,standard
11,2020-11-27 11:08:00,2020-11-27 11:19:00,3005,34.0485,-118.258537,3000,0.0,0.0,12117,standard
5,2020-11-27 11:12:00,2020-11-27 11:17:00,3035,34.048401,-118.260948,3031,34.044701,-118.252441,19982,standard
10,2020-11-27 11:19:00,2020-11-27 11:29:00,4390,34.069271,-118.296593,4538,34.06543,-118.308823,19944,electric
11,2020-11-27 11:22:00,2020-11-27 11:33:00,3075,34.04211,-118.256187,3035,34.048401,-118.260948,12251,standard
15,2020-11-27 11:27:00,2020-11-27 11:42:00,4473,34.07159,-118.282288,4478,34.10424,-118.273697,12160,standard
90,2020-11-27 11:28:00,2020-11-27 12:58:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,19823,electric
91,2020-11-27 11:28:00,2020-11-27 12:59:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,17314,electric
17,2020-11-27 11:29:00,2020-11-27 11:46:00,3082,34.04652,-118.237411,3036,34.039188,-118.232529,5987,standard
17,2020-11-27 11:29:00,2020-11-27 11:46:00,3082,34.04652,-118.237411,3036,34.039188,-118.232529,12362,standard
13,2020-11-27 11:30:00,2020-11-27 11:43:00,4445,34.073639,-118.251572,3030,34.051941,-118.24353,6026,standard
4,2020-11-27 11:30:00,2020-11-27 11:34:00,3022,34.04607,-118.233093,3062,34.047749,-118.243172,20084,standard
88,2020-11-27 11:30:00,2020-11-27 12:58:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,17334,electric
13,2020-11-27 11:30:00,2020-11-27 11:43:00,4445,34.073639,-118.251572,3030,34.051941,-118.24353,12014,standard
10,2020-11-27 11:31:00,2020-11-27 11:41:00,4202,33.991161,-118.468292,4210,33.984341,-118.47155,16060,standard
66,2020-11-27 11:32:00,2020-11-27 12:38:00,4202,33.991161,-118.468292,4204,33.988419,-118.45163,15266,standard
7,2020-11-27 11:37:00,2020-11-27 11:44:00,4444,34.061619,-118.305573,4311,34.059689,-118.294662,19364,electric
6,2020-11-27 11:38:00,2020-11-27 11:44:00,4538,34.06543,-118.308823,4390,34.069271,-118.296593,19944,electric
26,2020-11-27 11:40:00,2020-11-27 12:06:00,4558,34.025688,-118.395302,4563,34.017681,-118.409081,6514,standard
11,2020-11-27 11:41:00,2020-11-27 11:52:00,3035,34.048401,-118.260948,3074,34.04417,-118.261169,12251,standard
2,2020-11-27 11:42:00,2020-11-27 11:44:00,3035,34.048401,-118.260948,3052,34.051102,-118.264557,19009,electric
33,2020-11-27 11:42:00,2020-11-27 12:15:00,4454,34.017899,-118.291718,4454,34.017899,-118.291718,5852,standard
56,2020-11-27 11:42:00,2020-11-27 12:38:00,4210,33.984341,-118.47155,4204,33.988419,-118.45163,16060,standard
32,2020-11-27 11:43:00,2020-11-27 12:15:00,4454,34.017899,-118.291718,4454,34.017899,-118.291718,5806,standard
367,2020-11-27 11:48:00,2020-11-27 17:55:00,3025,34.03286,-118.268082,3035,34.048401,-118.260948,17039,electric
14,2020-11-27 11:48:00,2020-11-27 12:02:00,3064,34.046131,-118.257591,3042,34.049301,-118.238808,12243,standard
4,2020-11-27 11:50:00,2020-11-27 11:54:00,4582,33.980991,-118.414879,4583,33.976189,-118.418419,15557,standard
103,2020-11-27 11:51:00,2020-11-27 13:34:00,4544,33.928459,-118.435204,4543,33.95718,-118.451248,15156,standard
51,2020-11-27 11:52:00,2020-11-27 12:43:00,4210,33.984341,-118.47155,4215,34.014309,-118.491341,16190,standard
150,2020-11-27 11:54:00,2020-11-27 14:24:00,4544,33.928459,-118.435204,4544,33.928459,-118.435204,15606,standard
4,2020-11-27 11:54:00,2020-11-27 11:58:00,3030,34.051941,-118.24353,3046,34.052872,-118.24749,5758,standard
48,2020-11-27 11:55:00,2020-11-27 12:43:00,4210,33.984341,-118.47155,4215,34.014309,-118.491341,16066,standard
33,2020-11-27 11:55:00,2020-11-27 12:28:00,4544,33.928459,-118.435204,4544,33.928459,-118.435204,15858,standard
8,2020-11-27 11:56:00,2020-11-27 12:04:00,3074,34.04417,-118.261169,3075,34.04211,-118.256187,20091,standard
20,2020-11-27 11:56:00,2020-11-27 12:16:00,4509,34.101639,-118.309174,4390,34.069271,-118.296593,6295,standard
10,2020-11-27 11:57:00,2020-11-27 12:07:00,3022,34.04607,-118.233093,4491,34.04744,-118.24794,20088,standard
5,2020-11-27 11:58:00,2020-11-27 12:03:00,3046,34.052872,-118.24749,3029,34.048851,-118.246422,16600,electric
22,2020-11-27 12:00:00,2020-11-27 12:22:00,4509,34.101639,-118.309174,4390,34.069271,-118.296593,19819,electric
9,2020-11-27 12:01:00,2020-11-27 12:10:00,3035,34.048401,-118.260948,3052,34.051102,-118.264557,12233,standard
8,2020-11-27 12:02:00,2020-11-27 12:10:00,3052,34.051102,-118.264557,3006,34.04554,-118.256668,16610,electric
12,2020-11-27 12:03:00,2020-11-27 12:15:00,4583,33.976189,-118.418419,4582,33.980991,-118.414879,17422,electric
6,2020-11-27 12:08:00,2020-11-27 12:14:00,4563,34.017681,-118.409081,4558,34.025688,-118.395302,6514,standard
37,2020-11-27 12:11:00,2020-11-27 12:48:00,3052,34.051102,-118.264557,4482,34.094372,-118.331009,18833,electric
9,2020-11-27 12:11:00,2020-11-27 12:20:00,3068,34.0532,-118.250954,3005,34.0485,-118.258537,6618,standard
134,2020-11-27 12:13:00,2020-11-27 14:27:00,4568,34.029121,-118.403168,4568,34.029121,-118.403168,19585,electric
23,2020-11-27 12:13:00,2020-11-27 12:36:00,4422,34.152142,-118.361954,4429,34.168751,-118.36187,15184,smart
132,2020-11-27 12:15:00,2020-11-27 14:27:00,4568,34.029121,-118.403168,4568,34.029121,-118.403168,19422,electric
3,2020-11-27 12:17:00,2020-11-27 12:20:00,3064,34.046131,-118.257591,3018,34.043732,-118.260139,12064,standard
134,2020-11-27 12:18:00,2020-11-27 14:32:00,4544,33.928459,-118.435204,4544,33.928459,-118.435204,15440,standard
71,2020-11-27 12:19:00,2020-11-27 13:30:00,4558,34.025688,-118.395302,4210,33.984341,-118.47155,16826,electric
